amplitude_0,amplitude_1,x_0_1,y_0_1,amplitude_2,x_0_2,y_0_2,x_gamma_2,y_gamma_2,theta_2,alpha_2,x_gamma_1,y_gamma_1,alpha_1,rho,theta,flux1,flux2,delta_m
218.043819256,44189.0506431,482.138324172,516.094613658,635292.305522,489.05058524,535.257006334,3.11147413574,2.42616227847,3.03352925232,2.34557719224,3.11147413574,2.42616227847,2.34557719224,0.461746327741,-24.7184722308,1018200.74247,14584654.9815,-2.89015687601
216.108406874,43941.3323727,482.152882739,516.021883529,635997.916725,489.050675114,535.26194686,3.17051965694,2.4162829797,3.03274664057,2.40534802845,3.17051965694,2.4162829797,2.40534802845,0.463121919301,-24.5857738672,985032.497834,14619935.3531,-2.92873723357
213.260918839,42808.5136577,482.239041102,516.11763528,633484.975376,489.050228901,535.253121612,3.18748558344,2.42427763394,3.04514771473,2.41084670495,3.18748558344,2.42427763394,2.41084670495,0.460034432164,-24.4311844187,955795.87222,14475713.9587,-2.95068710554
217.215226104,42144.3917847,482.217707479,516.045871996,637014.30768,489.049466421,535.252820338,3.18377545881,2.41185488553,3.03718229664,2.42580678245,3.18377545881,2.41185488553,2.42580678245,0.461696133305,-24.415905755,1027632.25098,14428021.6948,-2.86842265267
211.016051893,45167.6182814,482.217511419,515.907576128,634737.732759,489.04869542,535.248500665,3.10063953174,2.40921623982,3.01349511245,2.33114652123,3.10063953174,2.40921623982,2.33114652123,0.464360235302,-24.2653055025,940877.507316,14421040.8997,-2.96365880544
209.938298712,46078.6770367,482.174708876,516.081473918,637573.331241,489.043885953,535.250879121,3.1403794801,2.41226108686,3.02397975745,2.37164716225,3.1403794801,2.41226108686,2.37164716225,0.461382899076,-24.5754687735,945788.158847,14702103.7811,-2.9789640292
212.326519151,43669.9399175,482.111498335,515.716114732,630728.269736,489.043759896,535.251575986,3.26103695283,2.42329888323,3.06292193817,2.48077148875,3.26103695283,2.42329888323,2.48077148875,0.469403964348,-24.3654092231,1030581.05164,14684386.413,-2.88443412756
216.552535857,42945.3602313,482.000010557,516.242067524,635535.533577,489.055783994,535.261523891,3.14640379447,2.41874192598,3.03484799722,2.36924611763,3.14640379447,2.41874192598,2.36924611763,0.460611443649,-25.3310808119,997738.688707,14404101.6799,-2.89867341379
217.193700094,43453.7135314,482.04984501,515.988165549,639069.096309,489.052892443,535.250093283,3.11450373663,2.39861948247,3.00376948814,2.36165529651,3.11450373663,2.39861948247,2.36165529651,0.46478915535,-24.8892723166,1069223.87692,14539149.0928,-2.83367585406
215.878154294,44506.9899752,482.171284289,516.055981877,633372.148559,489.051071472,535.245240237,3.17937429632,2.4094111596,3.02947743794,2.42396375835,3.17937429632,2.4094111596,2.42396375835,0.461901441598,-24.586429122,1034965.6966,14756929.3862,-2.88517510891
204.199821803,43807.0784604,482.157813443,516.07742602,639868.179657,489.044522403,535.257012013,3.06919647885,2.41276266504,3.00141557765,2.29006364779,3.06919647885,2.41276266504,2.29006364779,0.461789684838,-24.6190074339,1088817.0892,14814363.3163,-2.83432015689
214.11075789,44768.7862124,482.222171698,515.979679835,637469.067565,489.051432098,535.260379388,3.12944966596,2.42095467918,3.02489799647,2.34071030799,3.12944966596,2.42095467918,2.34071030799,0.463137109344,-24.325952856,976493.296826,14640386.6412,-2.93970819962
212.166076984,45669.459723,482.08538825,515.888231436,641530.124382,489.057478253,535.251764722,3.09792062002,2.42494779265,3.02616957882,2.33441903469,3.09792062002,2.42494779265,2.33441903469,0.466444273027,-24.6790057891,981851.582954,14441582.5395,-2.91892235531
211.255524571,45582.6596339,482.151388022,516.04142767,641587.762049,489.048047768,535.254683893,3.03872143303,2.41862419349,3.00769236666,2.26950655587,3.03872143303,2.41862419349,2.26950655587,0.46257543064,-24.6123133241,1021877.24155,14568874.5213,-2.88506818958
207.451616489,43776.1938379,482.073441478,515.821160794,635435.710227,489.052659946,535.257346939,3.1616937925,2.41317701685,3.03388193682,2.40001248541,3.1616937925,2.41317701685,2.40001248541,0.467972237743,-24.6201623579,964843.585938,14664260.5569,-2.95450813634
212.977458281,43815.26337,482.108703274,515.884694889,639312.994284,489.05053934,535.254344005,3.11499777866,2.42135199364,3.03488040251,2.37112800917,3.11499777866,2.42135199364,2.37112800917,0.466213028533,-24.5782747319,1063824.88621,14555578.9317,-2.84039834519
216.122793971,40898.285119,482.214405694,515.990459394,630768.263123,489.055137504,535.260772126,3.19563099241,2.4180956053,3.04094313897,2.4065792537,3.19563099241,2.4180956053,2.4065792537,0.463062459193,-24.3734280071,999869.271977,14562971.8169,-2.90826696803
211.732580889,45504.537458,482.088484742,516.145853954,635729.31689,489.062879388,535.242084324,3.07258012351,2.42359792318,3.02302184064,2.29056958282,3.07258012351,2.42359792318,2.29056958282,0.461163665643,-24.9882194919,962971.967245,14575676.6607,-2.95003770216
217.995679413,41681.279421,482.158718389,515.93416741,638011.890072,489.045306011,535.246881602,3.10667770875,2.41996339469,3.02766376642,2.34664528834,3.10667770875,2.41996339469,2.34664528834,0.464437839428,-24.4696319077,956819.036062,14402201.8052,-2.9439977123
212.673870996,45607.4884107,482.10877533,516.132498633,636925.201039,489.051705062,535.251852497,3.15380406574,2.42615945178,3.04609464706,2.40257795747,3.15380406574,2.42615945178,2.40257795747,0.461251349932,-24.8633356245,1001762.89414,14432333.9335,-2.89642906956
212.771974748,42768.1618274,482.125978042,515.947171679,638507.234922,489.047431612,535.250406822,3.13875442627,2.42533712425,3.03262026493,2.36963283662,3.13875442627,2.42533712425,2.36963283662,0.464654310256,-24.5889316735,989970.524321,14683375.1972,-2.92800908068
213.440408493,42156.6474524,482.052973834,516.070061939,642031.844775,489.05810485,535.249268036,3.12458007725,2.42223549362,3.02808346377,2.36485400258,3.12458007725,2.42223549362,2.36485400258,0.463172587905,-24.9895644783,995834.222396,14494470.9181,-2.90753830063
214.037924169,44152.6969923,482.169669249,516.131706994,635656.607588,489.057895742,535.250082715,3.12547467981,2.41020087356,3.01985029762,2.35731866786,3.12547467981,2.41020087356,2.35731866786,0.46059025637,-24.6928560026,1021599.47341,14616358.8156,-2.88889633883
212.967659634,44005.9859468,482.077370145,516.08232422,639837.061785,489.054278446,535.2532559,3.17391905186,2.42552224421,3.04469207741,2.41027294832,3.17391905186,2.42552224421,2.41027294832,0.462675254707,-24.9109525526,955114.452029,14521765.5694,-2.95491001245
221.350865734,44767.8940842,482.134786208,516.031905714,639195.200905,489.053300872,535.248655083,3.15853314371,2.4114857925,3.02148753119,2.38254694246,3.15853314371,2.4114857925,2.38254694246,0.462899966079,-24.6767432713,993698.665666,14664745.5356,-2.922549562
215.368784859,45811.9499426,482.220126279,516.087174279,639980.899111,489.04858102,535.254516339,3.09193332266,2.43113817042,3.02837537868,2.31816775451,3.09193332266,2.43113817042,2.31816775451,0.460868925236,-24.4498331314,1038338.98115,14591062.5483,-2.86936940161
211.132349606,46131.934029,482.166111655,516.075113499,641732.562005,489.053192579,535.263456298,3.13132098267,2.41853944275,3.02791472383,2.37865169321,3.13132098267,2.41853944275,2.37865169321,0.461968204818,-24.6103200842,1058918.61248,14651730.7802,-2.85256587041
218.78396311,44944.4511559,482.185362815,515.955780085,636971.690539,489.051537699,535.252826448,3.14143176268,2.42249069591,3.03447825061,2.37047978855,3.14143176268,2.42249069591,2.37047978855,0.463889317934,-24.4233098593,985334.290729,14373041.5411,-2.90991270949
216.227330516,44685.764392,482.099001412,516.015049183,638031.401971,489.052899267,535.248264819,3.08004680263,2.41854515215,3.02207441011,2.32416885235,3.08004680263,2.41854515215,2.32416885235,0.46364139506,-24.7686686932,994813.250326,14536097.7699,-2.91176568549
219.750119628,43350.6656862,482.247637185,515.842082915,637847.389397,489.052552001,535.250809008,3.15666659743,2.4220809307,3.03938811495,2.39091723118,3.15666659743,2.4220809307,2.39091723118,0.465412165998,-24.1086665247,1040187.46353,14575049.1077,-2.8662460285
215.491635611,45492.6957233,482.316056055,515.939157583,637483.433588,489.058052508,535.259385313,3.12909011656,2.42422397343,3.03270200325,2.35391813049,3.12909011656,2.42422397343,2.35391813049,0.462926087487,-24.0085359495,998946.796795,14795504.9637,-2.92646858349
213.107842582,45096.4293794,482.140806015,515.935818168,635565.963332,489.042803606,535.25079454,3.16361926883,2.41059785233,3.02389853629,2.39831869043,3.16361926883,2.41059785233,2.39831869043,0.464661696488,-24.5151828491,969816.917452,14587487.5723,-2.94322685849
206.532623595,46848.5307319,482.258152699,515.925145955,635599.683446,489.062399854,535.248508118,3.07340927366,2.42987158275,3.03926962162,2.32486508925,3.07340927366,2.42987158275,2.32486508925,0.463700361277,-24.2003925551,1028116.95868,14632620.9475,-2.88319899915
218.689666498,42352.8883641,482.149014129,516.122169479,637490.838472,489.052402399,535.252992517,3.11660795353,2.41354758166,3.02394472073,2.35595855345,3.11660795353,2.41354758166,2.35595855345,0.461015049568,-24.7263634072,1001026.29929,14499404.0404,-2.9022616613
204.100664369,43406.6725301,482.164433187,515.965496594,634970.623883,489.056961661,535.247014067,3.17319833744,2.41647834454,3.03494176032,2.39656263165,3.17319833744,2.41647834454,2.39656263165,0.463885662344,-24.5229507868,1077814.74336,14546104.2396,-2.8255064387
210.127451659,41286.1799395,482.175089856,516.199713671,634863.873397,489.055857884,535.251029487,3.11294499135,2.42364455532,3.03035256931,2.33582929404,3.11294499135,2.42364455532,2.33582929404,0.459170171167,-24.7454843361,1082557.03455,14538058.6428,-2.82013907478
211.922280094,44049.4565134,482.158500292,515.876377941,633984.635782,489.059489555,535.249271874,3.17342409056,2.42486407869,3.04263633291,2.40081017964,3.17342409056,2.42486407869,2.40081017964,0.465803270873,-24.4476721317,1006317.67977,14493589.2284,-2.89610211444
213.539161462,45374.474264,482.150642418,515.989372758,638504.590304,489.063963795,535.2541951,3.13247448237,2.41408617697,3.02950266766,2.37989452226,3.13247448237,2.41408617697,2.37989452226,0.463795386726,-24.6065442149,979156.157191,14582974.6528,-2.93248540429
213.908736224,43976.3820193,482.115741968,516.059558842,636147.493586,489.050111708,535.252106852,3.16943182904,2.42016382133,3.03646941264,2.39987980755,3.16943182904,2.42016382133,2.39987980755,0.46260449567,-24.7535896664,969645.745795,14642067.905,-2.94747330063
215.144188025,44403.8298716,482.11845366,516.01040044,641098.313355,489.04279354,535.259269811,3.11595691076,2.42471878625,3.02561259267,2.33633738766,3.11595691076,2.42471878625,2.33633738766,0.463606647698,-24.6588317048,1030361.57816,14346594.7846,-2.85939794085
219.50578668,40996.9595038,482.209438682,516.034391821,639041.450932,489.050905697,535.244168876,3.11294046586,2.41155019429,3.01866855262,2.35177186595,3.11294046586,2.41155019429,2.35177186595,0.46186486466,-24.4432250641,984766.268136,14524768.9153,-2.92194016907
216.136148575,44607.3294193,482.279896387,516.081005066,637477.409794,489.055479934,535.259063549,3.17502182244,2.41786216436,3.03863348822,2.41416269787,3.17502182244,2.41786216436,2.41416269787,0.460472082071,-24.2713703612,1033000.78346,14588034.0443,-2.87474029315
215.859555606,44263.0824937,482.176299153,516.142393394,638071.277386,489.060777948,535.246299839,3.17187715649,2.42261588851,3.04193151926,2.42306182634,3.17187715649,2.42261588851,2.42306182634,0.460258806388,-24.6974626716,1031929.93001,14546726.5189,-2.87278766305
210.926404901,44530.9778275,482.131197893,516.123010126,636630.510313,489.055792681,535.254262919,3.16248832571,2.42510268452,3.04271800137,2.39541429344,3.16248832571,2.42510268452,2.39541429344,0.461272162809,-24.7923735175,947780.438954,14480199.4478,-2.96016700665
211.307120629,43080.0730176,482.112682027,516.100224288,635685.026715,489.051016015,535.254718554,3.11076410652,2.41362866824,3.01910994188,2.32621551389,3.11076410652,2.41362866824,2.32621551389,0.461895073004,-24.8090453398,1036538.67159,14671969.2868,-2.87725724911
206.550151261,41941.6324792,482.185941644,516.102650821,636747.461217,489.064681727,535.252239319,3.13856381896,2.42366994619,3.03232266283,2.36659785234,3.13856381896,2.42366994619,2.36659785234,0.461100108991,-24.6278051188,1036125.59642,14467886.7488,-2.86248174478
220.678312578,44087.3172206,482.145353102,516.061567386,632884.494094,489.050909678,535.254081765,3.19267149646,2.42558556196,3.0497272897,2.41368105244,3.19267149646,2.42558556196,2.41368105244,0.462266735374,-24.6634937045,1013282.78459,14521398.6927,-2.89069446302
209.210060951,43931.2181184,482.13048077,515.954325399,641075.836359,489.050716764,535.247063154,3.10991377322,2.42232105621,3.02607836745,2.3502012121,3.10991377322,2.42232105621,2.3502012121,0.464431285655,-24.5968708733,960826.757019,14445821.6681,-2.94274290122
208.086976893,45429.241987,482.274906414,515.972671543,635603.041144,489.057036142,535.247820322,3.18234323883,2.41593002373,3.03863973667,2.41960171336,3.18234323883,2.41593002373,2.41960171336,0.462484425325,-24.1842489912,979072.403106,14525484.1409,-2.92828951789
214.169484618,42587.4995031,482.222139713,516.010520719,638072.766569,489.054174949,535.251234086,3.10835391364,2.42254968051,3.02589587646,2.3379540371,3.10835391364,2.42254968051,2.3379540371,0.462372111435,-24.3791088189,987611.382092,14430770.0294,-2.91175854824
212.281063184,45867.5395053,482.076445573,516.125368418,640199.858119,489.050733222,535.250470584,3.08594412086,2.4205397219,3.02367612385,2.34429082972,3.08594412086,2.4205397219,2.34429082972,0.461735054272,-24.954923964,1051433.66739,14680103.8694,-2.8623681231
215.732127771,45548.4594904,482.145209824,516.087281857,635719.518092,489.052856406,535.251883182,3.0721376866,2.41658546113,3.01510173694,2.3039145642,3.0721376866,2.41658546113,2.3039145642,0.461736238169,-24.7015205742,1025227.94878,14703323.8815,-2.89148771721
207.411768684,43661.443886,482.10921526,516.182431545,638603.026084,489.044103949,535.251331386,3.05263411639,2.42637219692,3.02358385325,2.29035865716,3.05263411639,2.42637219692,2.29035865716,0.4601552043,-24.8956145791,1026788.05551,14513585.2763,-2.87573475269
208.756872843,44144.1601337,481.961440865,516.041688116,634284.932609,489.050806423,535.251740482,3.16009845718,2.42124232015,3.03509390979,2.38377565933,3.16009845718,2.42124232015,2.38377565933,0.464783846839,-25.2161528917,995201.310732,14552509.4673,-2.91256737789
210.686478719,41901.0906369,482.149392672,516.116077242,637793.01813,489.04207623,535.255042046,3.15024987894,2.41436056556,3.02821247756,2.39767481805,3.15024987894,2.41436056556,2.39767481805,0.46105166254,-24.6835640979,1014766.66497,14513103.4328,-2.88848524548
218.759092954,45928.2956077,482.210665228,515.977967452,640895.641883,489.047249759,535.245225292,3.09232938386,2.41294887135,3.01381178955,2.33468269045,3.09232938386,2.41294887135,2.33468269045,0.462953677291,-24.3638317064,1035230.18449,14595963.0744,-2.8729895741
221.915463311,44975.9150158,482.069526031,516.039314058,642054.348609,489.045313025,535.254805143,3.09523623276,2.42435824272,3.01886383648,2.31557826066,3.09523623276,2.42435824272,2.31557826066,0.463546481426,-24.8569345961,997229.497332,14595056.5109,-2.91352666185
216.168654879,44736.081607,482.122879228,516.029605139,639797.524894,489.045146975,535.238274879,3.08998744716,2.40940064858,3.01004523444,2.33175563121,3.08998744716,2.40940064858,2.33175563121,0.462783217879,-24.6975729715,980115.648675,14409771.2938,-2.91844941164
214.62382771,45895.9527366,482.327973845,515.93090594,641127.317307,489.049390237,535.264048013,3.0883315083,2.42044434543,3.01285937378,2.29831916563,3.0883315083,2.42044434543,2.29831916563,0.462950227857,-23.9297086437,1036606.9999,14703626.7783,-2.8795258333
210.571336258,41341.7479154,482.140719753,516.070413978,635164.323122,489.059528847,535.247850848,3.15605625313,2.41437019311,3.02803704212,2.38239485914,3.15605625313,2.41437019311,2.38239485914,0.462121963715,-24.7219819382,1035483.67378,14622820.0258,-2.87471969742
211.385997591,45937.0365711,482.094154967,515.961795129,639292.956501,489.044399457,535.255827149,3.11635399881,2.42186951359,3.02199486,2.33563009297,3.11635399881,2.42186951359,2.33563009297,0.464807232292,-24.6889030597,981813.089934,14515089.9842,-2.92447728632
218.311967112,44082.1664938,482.241741844,515.965665912,640341.988546,489.050208822,535.252461418,3.0933582869,2.42223488954,3.02054037832,2.33066794746,3.0933582869,2.42223488954,2.33066794746,0.463019251264,-24.254022208,1017855.92083,14511649.7835,-2.88507620388
220.434685635,44117.7152925,482.110445238,516.014274128,638556.544704,489.051331045,535.257114267,3.09904308908,2.42102182735,3.02545221762,2.33230726452,3.09904308908,2.42102182735,2.33230726452,0.463680214205,-24.7172421067,1032516.86753,14517825.2095,-2.87001102039
224.091686801,45384.7207855,482.137555586,515.886074099,638971.884969,489.046786811,535.247971475,3.09408981708,2.41723398937,3.01655748504,2.33774767004,3.09408981708,2.41723398937,2.33774767004,0.465679823707,-24.4855228401,895903.530508,14602751.4937,-3.0304336163
208.017933641,45636.7536973,482.22923914,516.159881319,639229.04591,489.052850554,535.252540996,3.10148736361,2.4110548459,3.00845395765,2.32607849793,3.10148736361,2.4110548459,2.32607849793,0.459325678226,-24.5185152115,1065756.90714,14590391.7182,-2.84102198967
215.926392561,43210.3293557,482.187810737,515.942412546,639688.350892,489.053993164,535.244838991,3.12381605716,2.4232663181,3.02482456178,2.34321788978,3.12381605716,2.4232663181,2.34321788978,0.46399658651,-24.4173514972,1006053.54944,14451733.2607,-2.89324709865
219.13588061,43821.0464198,482.257498736,516.029147382,636772.199352,489.044056071,535.256229652,3.16567469439,2.41598052982,3.03023505194,2.40083670536,3.16567469439,2.41598052982,2.40083670536,0.461576167008,-24.251411024,932261.316733,14528972.3476,-2.98174308305
214.04437172,44555.4020103,482.249680637,515.997398826,641409.76422,489.043383722,535.261192791,3.07803629649,2.42333478289,3.02090383971,2.32114891452,3.07803629649,2.42333478289,2.32114891452,0.462390685228,-24.2331603142,982969.308456,14332520.0102,-2.90945649711
214.355191104,46541.0026832,482.247688046,515.966885165,632891.441216,489.05778097,535.243708604,3.17867734797,2.41896115896,3.04254223952,2.40602976786,3.17867734797,2.41896115896,2.40602976786,0.462839043667,-24.2701652718,968403.226194,14668961.5898,-2.95085785946
209.929667513,41844.3878075,482.114410615,516.070338887,635150.772139,489.064855575,535.256376409,3.15253277063,2.42225393618,3.04008202995,2.38966514411,3.15253277063,2.42225393618,2.38966514411,0.462663758146,-24.811185557,1001332.50339,14421554.4909,-2.89608440401
208.445385203,43091.8003452,482.175435595,515.997748402,636584.822152,489.057170033,535.250690271,3.18045474475,2.42303637206,3.04435142204,2.41208811295,3.18045474475,2.42303637206,2.41208811295,0.463191446416,-24.5211393512,936458.899307,14425767.7426,-2.96912553631
206.260053328,42290.4769639,482.055400164,515.974360265,641468.51348,489.053720007,535.255112979,3.13889998271,2.41443600484,3.01699387359,2.36375965994,3.13889998271,2.41443600484,2.36375965994,0.465107190782,-24.8533339683,1044512.86409,14657906.4283,-2.86789537973
211.992843295,44324.5503568,482.220393463,515.899145924,631577.435408,489.043712899,535.26024678,3.14967652006,2.42053528384,3.03382261071,2.37036615799,3.14967652006,2.42053528384,2.37036615799,0.464672360188,-24.2184707471,1060318.32914,14626110.0668,-2.84923142111
215.584883731,43186.1242546,482.206894517,516.105315988,639328.490389,489.050831653,535.247092433,3.08869864429,2.41839492397,3.01262397924,2.31758927947,3.08869864429,2.41839492397,2.31758927947,0.460539514171,-24.5272344575,1012740.00439,14624680.6883,-2.89897106783
224.121627593,44542.2966497,482.182401404,515.909086322,638537.624254,489.054159639,535.253931655,3.1007959605,2.42500907283,3.03007251414,2.34116398275,3.1007959605,2.42500907283,2.34116398275,0.464906248886,-24.3876806545,978007.962804,14613705.8194,-2.93604492446
209.849915831,45389.7694826,482.203341156,516.033366325,640126.144757,489.052592807,535.254253048,3.12659584381,2.41771841622,3.02232202299,2.35382444094,3.12659584381,2.41771841622,2.35382444094,0.462176323411,-24.4552321237,1029509.62835,14574384.4159,-2.87739951924
208.389700686,44654.9551462,482.277017196,516.196410244,637757.217424,489.049370218,535.245999654,3.10387535545,2.43080369593,3.03581135752,2.34325126012,3.10387535545,2.43080369593,2.34325126012,0.457873813506,-24.4050292804,967775.218212,14556112.8835,-2.94317729489
206.770784211,42595.048261,482.150068076,515.997058214,640453.198267,489.053753454,535.256594983,3.0901586152,2.41526369683,3.01357774634,2.32600908174,3.0901586152,2.41526369683,2.32600908174,0.463577984269,-24.5823739394,983082.922848,14789816.5346,-2.94343158661
216.256060812,43475.7253795,481.983580321,516.107459689,637004.381431,489.060742538,535.250485596,3.11227772055,2.42296146218,3.0339669682,2.34048195412,3.11227772055,2.42296146218,2.34048195412,0.463311677908,-25.2551208894,966637.726547,14572512.9281,-2.94567677057
205.997135611,45161.2385762,482.222195043,515.904797821,635661.874974,489.048788784,535.245787442,3.13245686043,2.43083233028,3.03448329876,2.34658062184,3.13245686043,2.43083233028,2.34658062184,0.46430874377,-24.2508813489,1001485.29644,14624121.7185,-2.91106303905
220.62268879,41709.0447633,482.181387103,516.056652004,637137.427645,489.059648104,535.254822889,3.1283247733,2.4194178424,3.02862563698,2.36193809782,3.1283247733,2.4194178424,2.36193809782,0.46206100511,-24.5716326741,972893.096951,14626739.1235,-2.94270598411
217.390067493,43701.3171914,482.146414842,515.830033598,639229.224561,489.059063599,535.252704454,3.12826833179,2.42031416716,3.03178376928,2.37399871117,3.12826833179,2.42031416716,2.37399871117,0.466929797068,-24.428820867,975781.211283,14547180.3051,-2.9335659256
218.375024369,45131.3952395,482.02679049,515.777243741,636136.333934,489.042034956,535.258696556,3.11757349943,2.42131312287,3.0303849094,2.36130435981,3.11757349943,2.42131312287,2.36130435981,0.469292946358,-24.6811514697,1055634.85502,14558240.107,-2.84898789128
220.738390414,44160.7847073,482.290102661,516.055180085,635404.94626,489.044999042,535.240008502,3.11447353438,2.42511091424,3.02988691211,2.3351776689,3.11447353438,2.42511091424,2.3351776689,0.460369449479,-24.1985958452,1000491.30319,14530624.1056,-2.90517737559
208.556648045,43773.2772482,482.248769754,515.993883305,638604.151241,489.060784153,535.253455048,3.11429329317,2.42734892989,3.03662902907,2.34958504485,3.11429329317,2.42734892989,2.34958504485,0.462517104205,-24.2953252962,947249.414486,14667421.4529,-2.97472356414
208.862854544,44885.350531,482.249298095,515.971784742,639553.830056,489.055209241,535.260546714,3.07623599052,2.4262914697,3.0237425758,2.3128834074,3.07623599052,2.4262914697,2.3128834074,0.46302909716,-24.2438315104,1026067.36917,14539581.4873,-2.87844007336
217.783440353,42480.0268646,482.23559525,515.937980507,638430.676076,489.055264147,535.248639426,3.08173060645,2.41411840492,3.00884166191,2.30198200975,3.08173060645,2.41411840492,2.30198200975,0.463624088156,-24.2627211938,1005076.90749,14598565.4432,-2.90527721567
214.294658875,46732.98904,482.127962354,515.891197051,639939.64742,489.047542685,535.244623901,3.1106188747,2.42031303258,3.03193656971,2.37186734598,3.1106188747,2.42031303258,2.37186734598,0.465631343241,-24.5271402625,1011348.27255,14643598.5591,-2.90186769398
217.350589837,44671.8048875,482.141635453,516.097251343,634052.377998,489.051898218,535.250620391,3.15122559993,2.40899869591,3.02934220322,2.39959026655,3.15122559993,2.40899869591,2.39959026655,0.461543599096,-24.7224107749,974207.933284,14403762.8323,-2.92456074989
219.593437087,44520.9746714,482.157399159,515.92368796,639371.475041,489.050480694,535.263234308,3.12843006082,2.42164022414,3.03323924861,2.3830016742,3.12843006082,2.42164022414,2.3830016742,0.465047474155,-24.4600514091,1068073.48189,14505663.4804,-2.83234116354
224.287516143,43526.683746,482.042808434,516.056558407,636941.522629,489.056025482,535.256736161,3.107976362,2.41748634336,3.0197048237,2.33466169651,3.107976362,2.41748634336,2.33466169651,0.463684086739,-24.9908910786,988753.456831,14672858.6109,-2.92856679447
218.10351424,44272.2293788,482.099710997,515.983932204,629742.550059,489.050518448,535.250110271,3.1877997432,2.40857220207,3.03842849759,2.42175753227,3.1877997432,2.40857220207,2.42175753227,0.464260169419,-24.7219270015,971083.999835,14327815.3602,-2.92230794431
210.352395283,46253.4341674,482.159661047,516.136554016,638086.96358,489.04799145,535.249913898,3.08985003059,2.42615482842,3.02597113341,2.320011583,3.08985003059,2.42615482842,2.320011583,0.460491764766,-24.6988602333,1027651.00107,14535931.4921,-2.87649304459
204.400994401,41856.8457768,482.12071184,516.006156354,635600.649112,489.048666117,535.259858512,3.15596506846,2.4217574822,3.03113017331,2.36644392314,3.15596506846,2.4217574822,2.36644392314,0.463744952846,-24.6646857756,970936.374756,14547043.8677,-2.93895994216
208.640378389,42510.2068576,482.143701725,516.016027159,638143.820954,489.046077444,535.250860109,3.12703060655,2.42598955183,3.03649466299,2.36222652174,3.12703060655,2.42598955183,2.36222652174,0.463071258916,-24.6059697075,933836.782037,14437266.3758,-2.97303498393
209.74246892,45089.8304863,482.31492291,516.129630153,641673.555468,489.061709075,535.241030615,3.06500308354,2.4291508303,3.01540450203,2.28533689014,3.06500308354,2.4291508303,2.28533689014,0.458811243093,-24.2547684748,921890.988985,14469143.0506,-2.98940810092
211.422218928,45578.3940234,482.191104748,515.884356165,642209.157986,489.048038748,535.258811156,3.08767392798,2.43286276752,3.03412170372,2.3334305532,3.08767392798,2.43286276752,2.3334305532,0.465325389299,-24.3086933863,942113.678465,14501686.263,-2.96828798955
209.176950593,42351.3824343,482.072487016,516.035261437,635134.635923,489.046110586,535.253041208,3.12746125842,2.41147306938,3.02364679255,2.35844907437,3.12746125842,2.41147306938,2.35844907437,0.463566472321,-24.8476019155,1032041.12424,14654945.9109,-2.88071804171
213.213308281,44517.0436271,482.014497065,516.128179285,639919.447221,489.043296373,535.247757566,3.14339750771,2.41536322989,3.03467409203,2.40384607588,3.14339750771,2.41536322989,2.40384607588,0.462271327898,-25.1314587772,926381.669839,14421542.5787,-2.98055440843
202.558743086,42714.0655437,482.200825008,515.969647486,640485.86163,489.047791822,535.250364654,3.10222194937,2.42337614401,3.02429999767,2.33966312924,3.10222194937,2.42337614401,2.33966312924,0.463341838831,-24.3813842936,958652.892156,14570584.7476,-2.95453898606
216.297073741,43751.3595047,481.953006262,515.961420926,636461.601598,489.049434295,535.260218634,3.13583789768,2.42195238066,3.03617713749,2.37408722923,3.13583789768,2.42195238066,2.37408722923,0.46662520152,-25.1368449808,1017442.76708,14455796.1859,-2.88133006913
216.462379011,42871.0113848,482.150579881,516.050608922,638548.384792,489.04936576,535.256719374,3.12020998043,2.41888088439,3.02576355534,2.35246810451,3.12020998043,2.41888088439,2.35246810451,0.462458088816,-24.6269988927,981619.323043,14478450.5288,-2.92194746925
207.51864163,43151.6353247,482.132245452,515.955079112,635908.909546,489.053652578,535.240375058,3.14933703813,2.42677994404,3.04140307234,2.37876154105,3.14933703813,2.42677994404,2.37876154105,0.464296891758,-24.608847386,928017.483465,14684721.6486,-2.99827390147
219.245282144,43522.654021,482.135225283,516.146368348,634280.077337,489.053845147,535.241513484,3.15161248562,2.42403692659,3.04177066232,2.38100939521,3.15161248562,2.42403692659,2.38100939521,0.460484868807,-24.8146450241,996330.290273,14597313.3006,-2.91467398867
220.024994951,45126.7672795,482.050853951,516.100814944,637956.168749,489.047337992,535.252077944,3.09410602173,2.42427080936,3.03369150059,2.34551724643,3.09410602173,2.42427080936,2.34551724643,0.462516205038,-24.9944298019,957817.923785,14396986.6007,-2.94247160164
212.475976962,41560.3835422,482.287787854,516.16136524,631578.587809,489.05171766,535.251148178,3.22825354984,2.41843013572,3.04083021635,2.42995712252,3.22825354984,2.41843013572,2.42995712252,0.458577583749,-24.3332069971,931283.785492,14508780.4117,-2.98137216554
211.191672281,41024.2988383,482.289554291,515.919534318,642187.061147,489.060860398,535.248691193,3.11318219632,2.42168050205,3.03065734393,2.37215175466,3.11318219632,2.42168050205,2.37215175466,0.463438857163,-24.0907551029,954618.507215,14713889.1073,-2.96974407206
218.176991212,44723.8359031,482.006912772,515.983769675,638265.662213,489.04694986,535.259229093,3.16945781905,2.41637924656,3.03537088308,2.40806339519,3.16945781905,2.41637924656,2.40806339519,0.465494122083,-24.9887888312,991232.759456,14664042.6844,-2.92519517354
