|CCF|RV|RV_err|addmode|vbary|identifier|SpT|configuration|Instrument|Date|Temperature|Velocity|vsini_sec|feh|significance|Comments|Rank|Keck|VLT|Gemini|Imaging_Detecton|best_addmode|parsed_date|Tmeas|Tmeas_err|UT_date
0|0.3557659922|7.2422553442|0.1972617716|ml|22.67|HIP 2548|B9.5V|"  (5.70(5.84B9.5V + 7.99; 25.55y  e=.80) + 9.61; 27.5"")"|HET|20130812|5600|6.985|30|-0.5|29.0558297554|Confirmed|1|n|Y|n||simple|2013-08-12|5600.04766806|215.998030575|2013-08-12
1|0.3480658236|7.3034955484|0.2072932834|dc|22.67|HIP 2548|B9.5V|"  (5.70(5.84B9.5V + 7.99; 25.55y  e=.80) + 9.61; 27.5"")"|HET|20130812|5600|6.985|30|-0.5|29.0558297554|Confirmed|1|n|Y|n||simple|2013-08-12|5600.04766806|215.998030575|2013-08-12
2|0.2995762924|7.3666535801|0.2586029771|simple|22.67|HIP 2548|B9.5V|"  (5.70(5.84B9.5V + 7.99; 25.55y  e=.80) + 9.61; 27.5"")"|HET|20130812|5600|6.985|30|-0.5|29.0558297554|Confirmed|1|n|Y|n||simple|2013-08-12|5600.04766806|215.998030575|2013-08-12
3|0.12038096|||ml|24.39|HIP 2548|B9.5V|"  (5.70(5.84B9.5V + 7.99; 25.55y  e=.80) + 9.61; 27.5"")"|IGRINS|20150806|6000|2.853|30|0|8.796868428|Confirmed. Not detected with addmode=ml, and only marginally with simple|1|n|Y|n||simple|2015-08-06|6000.00818018|216.001275377|2015-08-06
4|0.119809778|||dc|24.39|HIP 2548|B9.5V|"  (5.70(5.84B9.5V + 7.99; 25.55y  e=.80) + 9.61; 27.5"")"|IGRINS|20150806|6000|2.853|30|0|8.796868428|Confirmed. Not detected with addmode=ml, and only marginally with simple|1|n|Y|n||simple|2015-08-06|6000.00818018|216.001275377|2015-08-06
5|0.0882441606|2.8095903539|1.2284353425|simple|24.39|HIP 2548|B9.5V|"  (5.70(5.84B9.5V + 7.99; 25.55y  e=.80) + 9.61; 27.5"")"|IGRINS|20150806|6000|2.853|30|0|8.796868428|Confirmed. Not detected with addmode=ml, and only marginally with simple|1|n|Y|n||simple|2015-08-06|6000.00818018|216.001275377|2015-08-06
6|0.1914480461|-22.6743153867|0.0967296422|ml|-23.16|HIP 3478|B5V|  B5V|TS23|20140112|5800|-46.17|5|-0.5|31.0993615098|Very nice looking peak. Tens of sigma. This exists, damnit!|7|n|n|n||simple|2014-01-12|5799.80274502|215.990024802|2014-01-12
7|0.190161392|-22.6690623292|0.0980037816|dc|-23.16|HIP 3478|B5V|  B5V|TS23|20140112|5800|-46.17|5|-0.5|31.0993615098|Very nice looking peak. Tens of sigma. This exists, damnit!|7|n|n|n||simple|2014-01-12|5799.80274502|215.990024802|2014-01-12
8|0.1748396979|-22.6358572938|0.1057624342|simple|-23.16|HIP 3478|B5V|  B5V|TS23|20140112|5800|-46.17|5|-0.5|31.0993615098|Very nice looking peak. Tens of sigma. This exists, damnit!|7|n|n|n||simple|2014-01-12|5799.80274502|215.990024802|2014-01-12
9|0.0954563231|7.8252306145|0.8393492363|ml|0.62|HIP 5310|A3V|  (A3V + ?; ?)|IGRINS|20141014|3400|4.825|30|0|13.2448712865|Needs follow-up|3|Y|n|Y||simple|2014-10-14|3399.87177049|215.846391367|2014-10-15
10|0.0952220642|7.8242924078|0.8408913183|dc|0.62|HIP 5310|A3V|  (A3V + ?; ?)|IGRINS|20141014|3400|4.825|30|0|13.2448712865|Needs follow-up|3|Y|n|Y||simple|2014-10-14|3399.87177049|215.846391367|2014-10-15
11|0.0744063494|7.2403133882|1.6149613817|simple|0.62|HIP 5310|A3V|  (A3V + ?; ?)|IGRINS|20141014|3400|4.825|30|0|13.2448712865|Needs follow-up|3|Y|n|Y||simple|2014-10-14|3399.87177049|215.846391367|2014-10-15
12|0.2720624407|-35.0426295753|0.111247962|ml|5.45|HR 545|B9.5IV|B9V|IGRINS|20141014|4500|-34.854|5|-0.5|36.9965334882|Confirmed|1|Y|n|n||simple|2014-10-14|4499.70631983|215.693513133|2014-10-15
13|0.2699577426|-35.0210828392|0.1131078774|dc|5.45|HR 545|B9.5IV|B9V|IGRINS|20141014|4500|-34.854|5|-0.5|36.9965334882|Confirmed|1|Y|n|n||simple|2014-10-14|4499.70631983|215.693513133|2014-10-15
14|0.2532294382|-34.9063766146|0.1201139474|simple|5.45|HR 545|B9.5IV|B9V|IGRINS|20141014|4500|-34.854|5|-0.5|36.9965334882|Confirmed|1|Y|n|n||simple|2014-10-14|4499.70631983|215.693513133|2014-10-15
15|0.2102165743|32.4005734196|0.1034185039|ml|2.31|HR 545|B9.5IV|B9V|TS23|20131021|4500|33.832|5|-0.5|30.4123361894|This is way too low T to be the G2|1|Y|n|n||simple|2013-10-21|4499.89669508|215.898235434|2013-10-21
16|0.2076858637|32.4085350981|0.1058664292|dc|2.31|HR 545|B9.5IV|B9V|TS23|20131021|4500|33.832|5|-0.5|30.4123361894|This is way too low T to be the G2|1|Y|n|n||simple|2013-10-21|4499.89669508|215.898235434|2013-10-21
17|0.1719341989|32.3699094437|0.1255741816|simple|2.31|HR 545|B9.5IV|B9V|TS23|20131021|4500|33.832|5|-0.5|30.4123361894|This is way too low T to be the G2|1|Y|n|n||simple|2013-10-21|4499.89669508|215.898235434|2013-10-21
18|0.2553512553|33.1499623193|0.1354496394|ml|-29.3|HR 545|B9.5IV|B9V|TS23|20140111|4500|6.673|5|0|46.2865402376|RV change!|1|Y|n|n||simple|2014-01-11|4500.0086977|215.814406862|2014-01-11
19|0.2502575817|33.1499623193|0.1265221945|dc|-29.3|HR 545|B9.5IV|B9V|TS23|20140111|4500|6.673|5|0|46.2865402376|RV change!|1|Y|n|n||simple|2014-01-11|4500.0086977|215.814406862|2014-01-11
20|0.208656061|33.1499623193|0.1569210631|simple|-29.3|HR 545|B9.5IV|B9V|TS23|20140111|4500|6.673|5|0|46.2865402376|RV change!|1|Y|n|n||simple|2014-01-11|4500.0086977|215.814406862|2014-01-11
21|0.0998237933|-11.0452880495|0.214304454|ml|7.25|HR 604|B8V+A0V|"(2.33K3IIb + 5.02(5.5(B7V + B9V; 2.67d) + 6.2A0V; 63.67y e=.93); 9.580"")"|TS23|20131020|5000|-4.805|5|0.5|15.0383602379|Probably light from the K3|1|n|n|n||simple|2013-10-20|5000.07068746|215.987688991|2013-10-20
22|0.0994971138|-11.0324735607|0.2154859924|dc|7.25|HR 604|B8V+A0V|"(2.33K3IIb + 5.02(5.5(B7V + B9V; 2.67d) + 6.2A0V; 63.67y e=.93); 9.580"")"|TS23|20131020|5000|-4.805|5|0.5|15.0383602379|Probably light from the K3|1|n|n|n||simple|2013-10-20|5000.07068746|215.987688991|2013-10-20
23|0.0760883927|-11.4433733312|0.2773002423|simple|7.25|HR 604|B8V+A0V|"(2.33K3IIb + 5.02(5.5(B7V + B9V; 2.67d) + 6.2A0V; 63.67y e=.93); 9.580"")"|TS23|20131020|5000|-4.805|5|0.5|15.0383602379|Probably light from the K3|1|n|n|n||simple|2013-10-20|5000.07068746|215.987688991|2013-10-20
24|0.1167020315|-3.8617248001|0.3045718164|ml|8.33|HIP 10732|A1Vn|  A1Vn|IGRINS|20141014|5500|-5.673|5|0|17.4437540101|Confirmed. Best [Fe/H] actually -0.5, but 0.0 is good too. Temperature changes!|1|Y|n|n||simple|2014-10-14|5499.89479771|215.973880085|2014-10-15
25|0.1163845774|-3.8648965307|0.3062485847|dc|8.33|HIP 10732|A1Vn|  A1Vn|IGRINS|20141014|5500|-5.673|5|0|17.4437540101|Confirmed. Best [Fe/H] actually -0.5, but 0.0 is good too. Temperature changes!|1|Y|n|n||simple|2014-10-14|5499.89479771|215.973880085|2014-10-15
26|0.1012745361|-3.672136442|0.3372305534|simple|8.33|HIP 10732|A1Vn|  A1Vn|IGRINS|20141014|5500|-5.673|5|0|17.4437540101|Confirmed. Best [Fe/H] actually -0.5, but 0.0 is good too. Temperature changes!|1|Y|n|n||simple|2014-10-14|5499.89479771|215.973880085|2014-10-15
27|0.0987915299|-4.2709048887|0.479061695|ml|-25.8|HIP 10732|A1Vn|  A1Vn|IGRINS|20150301|5700|-5.036|10|0|11.8514412144|Confirmed. Best [Fe/H] actually -0.5, but 0.0 is good too. Temperature changes!|1|Y|n|n||simple|2015-03-01|5699.94163572|215.986187975|2015-03-02
28|0.0981701354|-4.2422467038|0.4850501326|dc|-25.8|HIP 10732|A1Vn|  A1Vn|IGRINS|20150301|5700|-5.036|10|0|11.8514412144|Confirmed. Best [Fe/H] actually -0.5, but 0.0 is good too. Temperature changes!|1|Y|n|n||simple|2015-03-01|5699.94163572|215.986187975|2015-03-02
29|0.0723006014|-4.3679108038|0.5962171027|simple|-25.8|HIP 10732|A1Vn|  A1Vn|IGRINS|20150301|5700|-5.036|10|0|11.8514412144|Confirmed. Best [Fe/H] actually -0.5, but 0.0 is good too. Temperature changes!|1|Y|n|n||simple|2015-03-01|5699.94163572|215.986187975|2015-03-02
30|0.1774320508|-7.8518014755|0.2158324482|ml|10.07|HIP 12332|A7V|  A7V|IGRINS|20141016|5600|-7.581|10|0|22.7767623776|Confirmed|1|n|n|n||simple|2014-10-16|5600.12274096|215.993204038|2014-10-17
31|0.1764892324|-7.8595247033|0.2179038747|dc|10.07|HIP 12332|A7V|  A7V|IGRINS|20141016|5600|-7.581|10|0|22.7767623776|Confirmed|1|n|n|n||simple|2014-10-16|5600.12274096|215.993204038|2014-10-17
32|0.1550696206|-7.9406891268|0.2430044463|simple|10.07|HIP 12332|A7V|  A7V|IGRINS|20141016|5600|-7.581|10|0|22.7767623776|Confirmed|1|n|n|n||simple|2014-10-16|5600.12274096|215.993204038|2014-10-17
33|0.0679189058|-13.5374685966||ml|-29.03|HIP 12332|A7V|  A7V|TS23|20140120|5800|-35.745|5|0.5|38.4638083554|Confirmed|1|n|n|n||simple|2014-01-20|5800.22609406|215.943751887|2014-01-20
34|0.06775928|-13.5374685966||dc|-29.03|HIP 12332|A7V|  A7V|TS23|20140120|5800|-35.745|5|0.5|38.4638083554|Confirmed|1|n|n|n||simple|2014-01-20|5800.22609406|215.943751887|2014-01-20
35|0.0482373795|-13.5374685966||simple|-29.03|HIP 12332|A7V|  A7V|TS23|20140120|5800|-35.745|5|0.5|38.4638083554|Confirmed|1|n|n|n||simple|2014-01-20|5800.22609406|215.943751887|2014-01-20
36|0.3020086562|-11.9377508753|0.1384859847|ml|7.96|HIP 12706|A2Vn+F4V|"  ((3.56A3V + 6.63F3V; 2.600"") + 10.16K5; 840"")"|IGRINS|20141015|6100|-11.926|10|0|38.0838897082|Confirmed|1|n|n|n||simple|2014-10-15|6099.93236602|215.960716533|2014-10-16
37|0.2981879503|-11.9371014912|0.142537607|dc|7.96|HIP 12706|A2Vn+F4V|"  ((3.56A3V + 6.63F3V; 2.600"") + 10.16K5; 840"")"|IGRINS|20141015|6100|-11.926|10|0|38.0838897082|Confirmed|1|n|n|n||simple|2014-10-15|6099.93236602|215.960716533|2014-10-16
38|0.2637044112|-11.8227229104|0.1625528873|simple|7.96|HIP 12706|A2Vn+F4V|"  ((3.56A3V + 6.63F3V; 2.600"") + 10.16K5; 840"")"|IGRINS|20141015|6100|-11.926|10|0|38.0838897082|Confirmed|1|n|n|n||simple|2014-10-15|6099.93236602|215.960716533|2014-10-16
39|0.6889949402|-10.7479949155|0.0313416765|ml|6.18|HIP 12706|A2Vn+F4V|"  ((3.56A3V + 6.63F3V; 2.600"") + 10.16K5; 840"")"|TS23|20131019|6300|-4.934|10|0|77.1713592692|This seems to be the F3.|1|n|n|n||simple|2013-10-19|6299.97853607|215.867864977|2013-10-19
40|0.6611773101|-10.7571293272|0.036175312|dc|6.18|HIP 12706|A2Vn+F4V|"  ((3.56A3V + 6.63F3V; 2.600"") + 10.16K5; 840"")"|TS23|20131019|6300|-4.934|10|0|77.1713592692|This seems to be the F3.|1|n|n|n||simple|2013-10-19|6299.97853607|215.867864977|2013-10-19
41|0.641438679|-10.7215533886|0.0380085327|simple|6.18|HIP 12706|A2Vn+F4V|"  ((3.56A3V + 6.63F3V; 2.600"") + 10.16K5; 840"")"|TS23|20131019|6300|-4.934|10|0|77.1713592692|This seems to be the F3.|1|n|n|n||simple|2013-10-19|6299.97853607|215.867864977|2013-10-19
42|0.1010851794|-82.6116499463|0.1397287846|ml|29.4|HIP 13165|B6V|"  ((5.30(B6V + ?; 3.854d  e=.04) + 8.46A0Vp; 3.280"") + 11.0F8V; 25.2"")"|HET|20130814|5900|-82.729|5|-0.5|24.7101791699|Consistent velocity with ~4 day orbit|1|Y|n|n||simple|2013-08-14|5899.94607659|216.001899375|2013-08-14
43|0.1009508617|-82.612598734|0.1399891663|dc|29.4|HIP 13165|B6V|"  ((5.30(B6V + ?; 3.854d  e=.04) + 8.46A0Vp; 3.280"") + 11.0F8V; 25.2"")"|HET|20130814|5900|-82.729|5|-0.5|24.7101791699|Consistent velocity with ~4 day orbit|1|Y|n|n||simple|2013-08-14|5899.94607659|216.001899375|2013-08-14
44|0.0889384641|-82.7306614705|0.1491838477|simple|29.4|HIP 13165|B6V|"  ((5.30(B6V + ?; 3.854d  e=.04) + 8.46A0Vp; 3.280"") + 11.0F8V; 25.2"")"|HET|20130814|5900|-82.729|5|-0.5|24.7101791699|Consistent velocity with ~4 day orbit|1|Y|n|n||simple|2013-08-14|5899.94607659|216.001899375|2013-08-14
45|0.0422048665|-34.2253505673||ml|-27.83|HIP 13327|B7V|  B7V|TS23|20140113|5800|-55.233|5|-0.5|7.8896272637|Needs follow-up. Also has a detection at 4100 K, same RV. Slightly weaker and higher vsini. None of this is true with addmode=ml. Check addmode=simple, and maybe without caching?|2|n|n|n||simple|2014-01-13|5799.99088681|216.020664357|2014-01-13
46|0.0421587056|-34.2253505673||dc|-27.83|HIP 13327|B7V|  B7V|TS23|20140113|5800|-55.233|5|-0.5|7.8896272637|Needs follow-up. Also has a detection at 4100 K, same RV. Slightly weaker and higher vsini. None of this is true with addmode=ml. Check addmode=simple, and maybe without caching?|2|n|n|n||simple|2014-01-13|5799.99088681|216.020664357|2014-01-13
47|0.0185355138|-34.2253505673||simple|-27.83|HIP 13327|B7V|  B7V|TS23|20140113|5800|-55.233|5|-0.5|7.8896272637|Needs follow-up. Also has a detection at 4100 K, same RV. Slightly weaker and higher vsini. None of this is true with addmode=ml. Check addmode=simple, and maybe without caching?|2|n|n|n||simple|2014-01-13|5799.99088681|216.020664357|2014-01-13
48|0.5907963238|30.2871527947|0.0290589764|ml|14.1|HIP 14576|B8V|  ((6.0G8IV + 2.2B8V; 2.87d  SD) + 4.72F1; 1.86y, e=0.23)|TS23|20131017|7200|45.426|10|0|88.3188991511|F1 detected|1|Y|n|Y||simple|2013-10-17|7125.04758913|221.66690461|2013-10-17
49|0.5713106734|30.2887515155|0.0317788251|dc|14.1|HIP 14576|B8V|  ((6.0G8IV + 2.2B8V; 2.87d  SD) + 4.72F1; 1.86y, e=0.23)|TS23|20131017|7200|45.426|10|0|88.3188991511|F1 detected|1|Y|n|Y||simple|2013-10-17|7125.04758913|221.66690461|2013-10-17
50|0.5460011275|30.2923668563|0.0338530724|simple|14.1|HIP 14576|B8V|  ((6.0G8IV + 2.2B8V; 2.87d  SD) + 4.72F1; 1.86y, e=0.23)|TS23|20131017|7200|45.426|10|0|88.3188991511|F1 detected|1|Y|n|Y||simple|2013-10-17|7125.04758913|221.66690461|2013-10-17
51|0.5906403679|31.5948351792|0.0286646929|ml|13.88|HIP 14576|B8V|  ((6.0G8IV + 2.2B8V; 2.87d  SD) + 4.72F1; 1.86y, e=0.23)|TS23|20131018|7400|44.928|10|0|94.8215431367|Is the rv change significant?|1|Y|n|Y||simple|2013-10-18|7399.96856409|199.978553529|2013-10-18
52|0.563915417|31.636004896|0.0328465524|dc|13.88|HIP 14576|B8V|  ((6.0G8IV + 2.2B8V; 2.87d  SD) + 4.72F1; 1.86y, e=0.23)|TS23|20131018|7400|44.928|10|0|94.8215431367|Is the rv change significant?|1|Y|n|Y||simple|2013-10-18|7399.96856409|199.978553529|2013-10-18
53|0.5435109005|31.653756637|0.0347377766|simple|13.88|HIP 14576|B8V|  ((6.0G8IV + 2.2B8V; 2.87d  SD) + 4.72F1; 1.86y, e=0.23)|TS23|20131018|7400|44.928|10|0|94.8215431367|Is the rv change significant?|1|Y|n|Y||simple|2013-10-18|7399.96856409|199.978553529|2013-10-18
54|0.0754365055|||ml|12.67|HIP 14764|B8V|  B8V|IGRINS|20141015|5600|122.258|30|0.5|5.8543483659|Confirmed, but the parameters are pretty crazy except for the temperature|1|n|n|n||simple|2014-10-15|5600.01059871|216.007985473|2014-10-16
55|0.0752053431|||dc|12.67|HIP 14764|B8V|  B8V|IGRINS|20141015|5600|122.258|30|0.5|5.8543483659|Confirmed, but the parameters are pretty crazy except for the temperature|1|n|n|n||simple|2014-10-15|5600.01059871|216.007985473|2014-10-16
56|0.0485000181|123.250395134|1.9055243156|simple|12.67|HIP 14764|B8V|  B8V|IGRINS|20141015|5600|122.258|30|0.5|5.8543483659|Confirmed, but the parameters are pretty crazy except for the temperature|1|n|n|n||simple|2014-10-15|5600.01059871|216.007985473|2014-10-16
57|0.093800808|-35.7740957766||ml|-28.67|HIP 14764|B8V|  B8V|TS23|20140122|5900|-57.622|5|-0.5|25.3308551646|Confirmed|1|n|n|n||simple|2014-01-22|5899.90809747|215.970927094|2014-01-22
58|0.093508662|-35.7740957766||dc|-28.67|HIP 14764|B8V|  B8V|TS23|20140122|5900|-57.622|5|-0.5|25.3308551646|Confirmed|1|n|n|n||simple|2014-01-22|5899.90809747|215.970927094|2014-01-22
59|0.0769764144|-35.7740957766||simple|-28.67|HIP 14764|B8V|  B8V|TS23|20140122|5900|-57.622|5|-0.5|25.3308551646|Confirmed|1|n|n|n||simple|2014-01-22|5899.90809747|215.970927094|2014-01-22
60|0.0871884798|-14.7221689397|0.3556737607|ml|16.86|HIP 16244|B3V|"  (4.76B3V + 7.18; .720"")"|IGRINS|20141014|6200|-15.351|5|-0.5|13.7823116554|Confirmed. Temperature is very different for the two instruments...|1|n|n|n||simple|2014-10-14|6199.92871925|216.002189083|2014-10-15
61|0.0871016821|-14.722154525|0.3560102043|dc|16.86|HIP 16244|B3V|"  (4.76B3V + 7.18; .720"")"|IGRINS|20141014|6200|-15.351|5|-0.5|13.7823116554|Confirmed. Temperature is very different for the two instruments...|1|n|n|n||simple|2014-10-14|6199.92871925|216.002189083|2014-10-15
62|0.0792682369|-14.4366583245|0.3519218562|simple|16.86|HIP 16244|B3V|"  (4.76B3V + 7.18; .720"")"|IGRINS|20141014|6200|-15.351|5|-0.5|13.7823116554|Confirmed. Temperature is very different for the two instruments...|1|n|n|n||simple|2014-10-14|6199.92871925|216.002189083|2014-10-15
63|0.1666958179|19.4323729338|0.123701613|ml|15.61|HIP 16244|B3V|"  (4.76B3V + 7.18; .720"")"|TS23|20131018|5300|33.919|5|-0.5|26.4429376465|New temperature for known companion. MagDiff seems too small though?|1|n|n|n||simple|2013-10-18|5300.0032766|215.984242113|2013-10-18
64|0.1655658391|19.4367426601|0.1251298092|dc|15.61|HIP 16244|B3V|"  (4.76B3V + 7.18; .720"")"|TS23|20131018|5300|33.919|5|-0.5|26.4429376465|New temperature for known companion. MagDiff seems too small though?|1|n|n|n||simple|2013-10-18|5300.0032766|215.984242113|2013-10-18
65|0.143553484|19.6090125719|0.1387051448|simple|15.61|HIP 16244|B3V|"  (4.76B3V + 7.18; .720"")"|TS23|20131018|5300|33.919|5|-0.5|26.4429376465|New temperature for known companion. MagDiff seems too small though?|1|n|n|n||simple|2013-10-18|5300.0032766|215.984242113|2013-10-18
66|0.0715498504|-20.5855601268|0.3266746981|ml|-22.5|HIP 16340|B8V|  B8V|TS23|20140121|6500|-23.4|5|-0.5|11.0549036592|Needs follow-up|2|n|n|n||simple|2014-01-21|6499.8927153|215.997819748|2014-01-21
67|0.0714536296|-20.5849054198|0.327076806|dc|-22.5|HIP 16340|B8V|  B8V|TS23|20140121|6500|-23.4|5|-0.5|11.0549036592|Needs follow-up|2|n|n|n||simple|2014-01-21|6499.8927153|215.997819748|2014-01-21
68|0.0618033473|-20.8468716095|0.3554892291|simple|-22.5|HIP 16340|B8V|  B8V|TS23|20140121|6500|-23.4|5|-0.5|11.0549036592|Needs follow-up|2|n|n|n||simple|2014-01-21|6499.8927153|215.997819748|2014-01-21
69|0.0456339993|||ml|8.16|HIP 16611|B9V|  (B8V + B8V; 6.224d  e=.20)|IGRINS|20141015|5500|111.679|1|0.5|6.1012778321|Needs follow-up. Weak peak.|3|Y|n|n||simple|2014-10-15|5500.03066574|216.002545723|2014-10-16
70|0.0456054743|||dc|8.16|HIP 16611|B9V|  (B8V + B8V; 6.224d  e=.20)|IGRINS|20141015|5500|111.679|1|0.5|6.1012778321|Needs follow-up. Weak peak.|3|Y|n|n||simple|2014-10-15|5500.03066574|216.002545723|2014-10-16
71|0.0315338057|113.097980801|0.6819740756|simple|8.16|HIP 16611|B9V|  (B8V + B8V; 6.224d  e=.20)|IGRINS|20141015|5500|111.679|1|0.5|6.1012778321|Needs follow-up. Weak peak.|3|Y|n|n||simple|2014-10-15|5500.03066574|216.002545723|2014-10-16
72|0.0422924931|-104.109717802|0.6886421884|ml|27.94|HIP 17563|B3V|  (B3V + ?; 1.694d  e=.40)|CHIRON|20130902|8600|-104.788|5|0.5|6.4215757671|Needs follow-up, but unlikely. Very weak peak|7|n|Y|n||simple|2013-09-02|8599.98517423|199.976421052|2013-09-03
73|0.0422655036|-104.114281979|0.6873192444|dc|27.94|HIP 17563|B3V|  (B3V + ?; 1.694d  e=.40)|CHIRON|20130902|8600|-104.788|5|0.5|6.4215757671|Needs follow-up, but unlikely. Very weak peak|7|n|Y|n||simple|2013-09-02|8599.98517423|199.976421052|2013-09-03
74|0.0254289099|-104.771929017|0.45674154|simple|27.94|HIP 17563|B3V|  (B3V + ?; 1.694d  e=.40)|CHIRON|20130902|8600|-104.788|5|0.5|6.4215757671|Needs follow-up, but unlikely. Very weak peak|7|n|Y|n||simple|2013-09-02|8599.98517423|199.976421052|2013-09-03
75|0.0673949564|-363.040739615|0.6806988904|ml|25.28|HIP 18396|B6V|  B6V|HET|20130812|4700|363.021|30|-0.5|8.9927152251|Signal seen with ml addmode... but not simple|9|||||ml|2013-08-12|4700.0032446|215.988859151|2013-08-12
76|0.0659831419|-363.029798947|0.7193217549|dc|25.28|HIP 18396|B6V|  B6V|HET|20130812|4700|363.021|30|-0.5|8.9927152251|Signal seen with ml addmode... but not simple|9|||||ml|2013-08-12|4700.0032446|215.988859151|2013-08-12
77|0.0111786492|||simple|25.28|HIP 18396|B6V|  B6V|HET|20130812|4700|363.021|30|-0.5|8.9927152251|Signal seen with ml addmode... but not simple|9|||||ml|2013-08-12|4700.0032446|215.988859151|2013-08-12
78|0.089657718|||ml|-21.57|HIP 18724|B3V+...|  ((A4IV + B3V; 3.953d  SD) + ?; 33.03d, e=0.15)|TS23|20130107|7200|182.2|20|0|10.5157107408|There is a signal in the CCF, but weird looking… I think it is the A4IV. Both CCF peaks easily visible in primary ccfs, but companion has teff~9000K there...|2|n|n|n||simple|2013-01-07|7125.06563611|221.737200228|2013-01-07
79|0.0894093994|||dc|-21.57|HIP 18724|B3V+...|  ((A4IV + B3V; 3.953d  SD) + ?; 33.03d, e=0.15)|TS23|20130107|7200|182.2|20|0|10.5157107408|There is a signal in the CCF, but weird looking… I think it is the A4IV. Both CCF peaks easily visible in primary ccfs, but companion has teff~9000K there...|2|n|n|n||simple|2013-01-07|7125.06563611|221.737200228|2013-01-07
80|0.0600424584|-226.733799364|0.5668737901|simple|-21.57|HIP 18724|B3V+...|  ((A4IV + B3V; 3.953d  SD) + ?; 33.03d, e=0.15)|TS23|20130107|7200|182.2|20|0|10.5157107408|There is a signal in the CCF, but weird looking… I think it is the A4IV. Both CCF peaks easily visible in primary ccfs, but companion has teff~9000K there...|2|n|n|n||simple|2013-01-07|7125.06563611|221.737200228|2013-01-07
81|0.2391139092|-18.0123740225|0.2750634177|ml|19.37|HIP 19949|A2Vn|  A2Vn|IGRINS|20141014|6500|-18.91|20|-0.5|19.8112699729|Nice looking detection, but not seen in March. CHECK GUIDER IMAGES!|9|n|n|n||simple|2014-10-14|6499.88720367|216.000143245|2014-10-15
82|0.2355483972|-17.9810578187|0.2839453417|dc|19.37|HIP 19949|A2Vn|  A2Vn|IGRINS|20141014|6500|-18.91|20|-0.5|19.8112699729|Nice looking detection, but not seen in March. CHECK GUIDER IMAGES!|9|n|n|n||simple|2014-10-14|6499.88720367|216.000143245|2014-10-15
83|0.198432084|-17.1996718338|0.3284946593|simple|19.37|HIP 19949|A2Vn|  A2Vn|IGRINS|20141014|6500|-18.91|20|-0.5|19.8112699729|Nice looking detection, but not seen in March. CHECK GUIDER IMAGES!|9|n|n|n||simple|2014-10-14|6499.88720367|216.000143245|2014-10-15
84|0.2827101078|-21.1318633744|0.1880698658|ml|19.23|HIP 20380|A3V|  A3V|IGRINS|20141014|6300|-21.074|20|-0.5|30.5492359477|Confirmed|1|n|n|n||simple|2014-10-14|6300.09762417|215.981950221|2014-10-15
85|0.2785435449|-21.1319285184|0.1937813076|dc|19.23|HIP 20380|A3V|  A3V|IGRINS|20141014|6300|-21.074|20|-0.5|30.5492359477|Confirmed|1|n|n|n||simple|2014-10-14|6300.09762417|215.981950221|2014-10-15
86|0.2459402382|-20.9019983229|0.2197451007|simple|19.23|HIP 20380|A3V|  A3V|IGRINS|20141014|6300|-21.074|20|-0.5|30.5492359477|Confirmed|1|n|n|n||simple|2014-10-14|6300.09762417|215.981950221|2014-10-15
87|0.0791276365|10.6940537301|0.8967437128|ml|-24.92|HIP 20380|A3V|  A3V|IGRINS|20150302|6700|11.97|20|0|7.91149418|Confirmed. Not detected with addmode=ml.|1|n|n|n||simple|2015-03-02|6700.02534892|216.009274843|2015-03-03
88|0.0789084221|10.6827865917|0.8991130749|dc|-24.92|HIP 20380|A3V|  A3V|IGRINS|20150302|6700|11.97|20|0|7.91149418|Confirmed. Not detected with addmode=ml.|1|n|n|n||simple|2015-03-02|6700.02534892|216.009274843|2015-03-03
89|0.0609105838|11.8620049879|0.8998748759|simple|-24.92|HIP 20380|A3V|  A3V|IGRINS|20150302|6700|11.97|20|0|7.91149418|Confirmed. Not detected with addmode=ml.|1|n|n|n||simple|2015-03-02|6700.02534892|216.009274843|2015-03-03
90|0.1798207735|21.3682038222|0.1541576375|ml|20.39|HIP 21589|A6V|A6V|IGRINS|20141017|4600|21.77|5|0|23.889650078|Confirmed|3|n|n|n||simple|2014-10-17|4600.27992292|215.77180136|2014-10-18
91|0.179014734|21.3799043559|0.155219992|dc|20.39|HIP 21589|A6V|A6V|IGRINS|20141017|4600|21.77|5|0|23.889650078|Confirmed|3|n|n|n||simple|2014-10-17|4600.27992292|215.77180136|2014-10-18
92|0.1602951559|21.5721465655|0.1687650623|simple|20.39|HIP 21589|A6V|A6V|IGRINS|20141017|4600|21.77|5|0|23.889650078|Confirmed|3|n|n|n||simple|2014-10-17|4600.27992292|215.77180136|2014-10-18
93|0.1694630306|8.4757186456|0.2484261351|ml|22.63|HIP 22833|A3V|"  (A3V + ?; .21"")"|IGRINS|20141015|5100|8.626|10|0|20.5127262815|Confirmed|1|n|n|Y||simple|2014-10-15|5099.81400821|216.032767533|2014-10-16
94|0.1683055671|8.4919690598|0.251972931|dc|22.63|HIP 22833|A3V|"  (A3V + ?; .21"")"|IGRINS|20141015|5100|8.626|10|0|20.5127262815|Confirmed|1|n|n|Y||simple|2014-10-15|5099.81400821|216.032767533|2014-10-16
